complaint_id,customer_id,channel,business_line,complaint_datetime,complaint_text,true_theme
CMP_01515,CUST_6681,Social Media,Home Loans,2025-07-20T00:00:00,Service turnaround time is poor,Service_Delay
CMP_01516,CUST_7800,Email,Cards,2025-11-13T00:00:00,Unable to reset password,Account_Access
CMP_01517,CUST_7302,Social Media,Cards,2025-12-24T00:00:00,Features missing in mobile app,Mobile_App
CMP_01518,CUST_7447,Social Media,Retail Banking,2025-05-03T00:00:00,Account got locked without explanation,Account_Access
CMP_01519,CUST_9810,Chat,Retail Banking,2025-12-24T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_01520,CUST_7738,Social Media,Retail Banking,2025-07-08T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_01521,CUST_9264,Chat,Digital Banking,2025-08-19T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_01522,CUST_4397,Social Media,Retail Banking,2025-08-25T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_01523,CUST_8567,Chat,Home Loans,2025-07-24T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_01524,CUST_1618,Email,Home Loans,2025-02-28T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_01525,CUST_8606,Chat,Digital Banking,2025-02-04T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_01526,CUST_8171,Email,Digital Banking,2025-05-23T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_01527,CUST_1295,Social Media,Retail Banking,2025-04-01T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_01528,CUST_9759,Social Media,Digital Banking,2025-03-28T00:00:00,Customer support took too long to respond,Service_Delay
CMP_01529,CUST_5476,Email,Digital Banking,2025-07-03T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_01530,CUST_1564,Social Media,Cards,2025-08-15T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_01531,CUST_7399,Social Media,Home Loans,2025-08-16T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_01532,CUST_1797,Chat,Cards,2025-05-08T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_01533,CUST_4276,Email,Retail Banking,2025-08-04T00:00:00,Waiting days for a resolution,Service_Delay
CMP_01534,CUST_6523,Email,Retail Banking,2025-04-23T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_01535,CUST_3736,Email,Digital Banking,2025-09-20T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_01536,CUST_6286,Social Media,Cards,2025-11-16T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_01537,CUST_8010,Email,Cards,2025-04-20T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_01538,CUST_6298,Email,Retail Banking,2025-07-25T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_01539,CUST_7376,Email,Digital Banking,2025-04-23T00:00:00,Customer support took too long to respond,Service_Delay
CMP_01540,CUST_7045,Email,Retail Banking,2025-04-22T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_01541,CUST_9185,Email,Cards,2025-05-09T00:00:00,App is very slow after latest update,Mobile_App
CMP_01542,CUST_7366,Social Media,Cards,2025-06-20T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_01543,CUST_8899,Email,Home Loans,2025-01-10T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_01544,CUST_7264,Social Media,Cards,2025-09-15T00:00:00,2FA not working properly,Account_Access
CMP_01545,CUST_4811,Email,Retail Banking,2025-06-08T00:00:00,Account got locked without explanation,Account_Access
CMP_01546,CUST_4990,Social Media,Retail Banking,2025-01-31T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_01547,CUST_9171,Chat,Cards,2025-03-19T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_01548,CUST_1621,Email,Digital Banking,2025-06-18T00:00:00,Unable to login to banking app,Mobile_App
CMP_01549,CUST_6202,Social Media,Retail Banking,2025-09-24T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_01550,CUST_1388,Email,Home Loans,2025-06-25T00:00:00,App is very slow after latest update,Mobile_App
CMP_01551,CUST_9836,Email,Cards,2025-12-18T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_01552,CUST_9543,Chat,Cards,2025-08-15T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_01553,CUST_9055,Email,Cards,2025-01-27T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_01554,CUST_3057,Email,Cards,2025-10-31T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_01555,CUST_4871,Social Media,Retail Banking,2025-08-07T00:00:00,Unable to reset password,Account_Access
CMP_01556,CUST_3689,Social Media,Cards,2025-05-06T00:00:00,App is very slow after latest update,Mobile_App
CMP_01557,CUST_5079,Chat,Home Loans,2025-10-23T00:00:00,Unable to login to banking app,Mobile_App
CMP_01558,CUST_5454,Chat,Retail Banking,2025-07-04T00:00:00,Unable to login to banking app,Mobile_App
CMP_01559,CUST_3748,Chat,Digital Banking,2025-08-05T00:00:00,Features missing in mobile app,Mobile_App
CMP_01560,CUST_3553,Chat,Retail Banking,2025-07-15T00:00:00,2FA not working properly,Account_Access
CMP_01561,CUST_5918,Social Media,Cards,2025-10-11T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_01562,CUST_7233,Chat,Home Loans,2025-08-21T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_01563,CUST_8878,Email,Home Loans,2025-03-11T00:00:00,Service turnaround time is poor,Service_Delay
CMP_01564,CUST_3535,Email,Retail Banking,2025-01-07T00:00:00,Unable to login to banking app,Mobile_App
CMP_01565,CUST_9051,Chat,Digital Banking,2025-07-22T00:00:00,Login issues despite correct credentials,Account_Access
CMP_01566,CUST_9020,Chat,Retail Banking,2025-07-29T00:00:00,Service turnaround time is poor,Service_Delay
CMP_01567,CUST_7304,Social Media,Cards,2025-04-10T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_01568,CUST_6711,Social Media,Digital Banking,2025-11-22T00:00:00,App is very slow after latest update,Mobile_App
CMP_01569,CUST_7313,Chat,Cards,2025-05-05T00:00:00,Customer support took too long to respond,Service_Delay
CMP_01570,CUST_6921,Social Media,Retail Banking,2025-12-24T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_01571,CUST_8462,Social Media,Cards,2025-05-11T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_01572,CUST_1202,Email,Retail Banking,2025-11-26T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_01573,CUST_2316,Social Media,Cards,2025-08-05T00:00:00,Features missing in mobile app,Mobile_App
CMP_01574,CUST_5143,Social Media,Home Loans,2025-09-14T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_01575,CUST_6045,Social Media,Digital Banking,2025-02-15T00:00:00,2FA not working properly,Account_Access
CMP_01576,CUST_3338,Chat,Cards,2025-07-23T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_01577,CUST_3759,Chat,Retail Banking,2025-02-19T00:00:00,Customer support took too long to respond,Service_Delay
CMP_01578,CUST_9600,Chat,Home Loans,2025-08-09T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_01579,CUST_7138,Email,Cards,2025-04-12T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_01580,CUST_9234,Email,Digital Banking,2025-10-18T00:00:00,Unable to login to banking app,Mobile_App
CMP_01581,CUST_4292,Email,Cards,2025-04-09T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_01582,CUST_8220,Social Media,Retail Banking,2025-11-22T00:00:00,Service turnaround time is poor,Service_Delay
CMP_01583,CUST_5802,Email,Digital Banking,2025-03-05T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_01584,CUST_6605,Email,Cards,2025-09-02T00:00:00,Customer support took too long to respond,Service_Delay
CMP_01585,CUST_1155,Email,Home Loans,2025-01-04T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_01586,CUST_2586,Email,Retail Banking,2025-07-12T00:00:00,Account got locked without explanation,Account_Access
CMP_01587,CUST_8961,Chat,Home Loans,2025-11-06T00:00:00,Login issues despite correct credentials,Account_Access
CMP_01588,CUST_7074,Social Media,Home Loans,2025-06-11T00:00:00,App is very slow after latest update,Mobile_App
CMP_01589,CUST_7528,Chat,Retail Banking,2025-07-02T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_01590,CUST_1050,Chat,Digital Banking,2025-03-13T00:00:00,Customer support took too long to respond,Service_Delay
CMP_01591,CUST_9693,Chat,Cards,2025-07-08T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_01592,CUST_9436,Chat,Cards,2025-01-02T00:00:00,Features missing in mobile app,Mobile_App
CMP_01593,CUST_6901,Email,Home Loans,2025-12-14T00:00:00,Customer support took too long to respond,Service_Delay
CMP_01594,CUST_8938,Chat,Retail Banking,2025-06-28T00:00:00,Unable to login to banking app,Mobile_App
CMP_01595,CUST_2645,Social Media,Digital Banking,2025-05-31T00:00:00,Features missing in mobile app,Mobile_App
CMP_01596,CUST_3345,Social Media,Retail Banking,2025-03-07T00:00:00,Unable to reset password,Account_Access
CMP_01597,CUST_5937,Social Media,Digital Banking,2025-03-28T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_01598,CUST_8899,Social Media,Cards,2025-05-05T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_01599,CUST_2465,Email,Digital Banking,2025-01-15T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_01600,CUST_7283,Chat,Cards,2025-05-12T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_01601,CUST_3224,Social Media,Digital Banking,2025-02-16T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_01602,CUST_2059,Social Media,Home Loans,2025-07-13T00:00:00,Waiting days for a resolution,Service_Delay
CMP_01603,CUST_4823,Email,Home Loans,2025-03-01T00:00:00,Features missing in mobile app,Mobile_App
CMP_01604,CUST_2824,Email,Home Loans,2025-10-31T00:00:00,Customer support took too long to respond,Service_Delay
CMP_01605,CUST_7025,Email,Home Loans,2025-07-14T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_01606,CUST_6092,Email,Cards,2025-07-18T00:00:00,Account got locked without explanation,Account_Access
CMP_01607,CUST_6980,Social Media,Cards,2025-09-24T00:00:00,App is very slow after latest update,Mobile_App
CMP_01608,CUST_2746,Chat,Retail Banking,2025-10-03T00:00:00,Unable to reset password,Account_Access
CMP_01609,CUST_3370,Chat,Cards,2025-09-13T00:00:00,App is very slow after latest update,Mobile_App
CMP_01610,CUST_5643,Email,Retail Banking,2025-11-03T00:00:00,Unable to login to banking app,Mobile_App
CMP_01611,CUST_9230,Social Media,Retail Banking,2025-05-21T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_01612,CUST_4534,Chat,Home Loans,2025-12-27T00:00:00,2FA not working properly,Account_Access
CMP_01613,CUST_6458,Email,Cards,2025-04-26T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_01614,CUST_8987,Social Media,Digital Banking,2025-06-03T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_01615,CUST_9977,Chat,Home Loans,2025-08-05T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_01616,CUST_7412,Chat,Retail Banking,2025-09-28T00:00:00,App is very slow after latest update,Mobile_App
CMP_01617,CUST_4196,Social Media,Digital Banking,2025-02-19T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_01618,CUST_1886,Social Media,Home Loans,2025-08-23T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_01619,CUST_8239,Social Media,Digital Banking,2025-05-30T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_01620,CUST_4573,Social Media,Cards,2025-11-30T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_01621,CUST_2670,Social Media,Cards,2025-07-12T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_01622,CUST_1922,Email,Home Loans,2025-08-31T00:00:00,Unable to login to banking app,Mobile_App
CMP_01623,CUST_2922,Social Media,Home Loans,2025-10-31T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_01624,CUST_7619,Email,Retail Banking,2025-03-02T00:00:00,Unable to login to banking app,Mobile_App
CMP_01625,CUST_9005,Chat,Cards,2025-12-01T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_01626,CUST_8596,Social Media,Digital Banking,2025-05-21T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_01627,CUST_1190,Email,Retail Banking,2025-02-12T00:00:00,App is very slow after latest update,Mobile_App
CMP_01628,CUST_9351,Email,Retail Banking,2025-10-28T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_01629,CUST_5484,Social Media,Retail Banking,2025-10-31T00:00:00,2FA not working properly,Account_Access
CMP_01630,CUST_8932,Social Media,Digital Banking,2025-06-02T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_01631,CUST_2629,Chat,Retail Banking,2025-10-03T00:00:00,Unable to reset password,Account_Access
CMP_01632,CUST_1323,Chat,Digital Banking,2025-02-02T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_01633,CUST_4399,Social Media,Retail Banking,2025-04-03T00:00:00,Account got locked without explanation,Account_Access
CMP_01634,CUST_1087,Social Media,Digital Banking,2025-06-10T00:00:00,Unable to reset password,Account_Access
CMP_01635,CUST_3110,Social Media,Cards,2025-12-01T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_01636,CUST_5206,Email,Retail Banking,2025-03-05T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_01637,CUST_6956,Social Media,Cards,2025-08-05T00:00:00,Login issues despite correct credentials,Account_Access
CMP_01638,CUST_5925,Email,Home Loans,2025-12-04T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_01639,CUST_3291,Social Media,Digital Banking,2025-12-22T00:00:00,2FA not working properly,Account_Access
CMP_01640,CUST_9818,Social Media,Cards,2025-12-19T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_01641,CUST_4884,Email,Cards,2025-03-14T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_01642,CUST_3198,Social Media,Cards,2025-10-30T00:00:00,Waiting days for a resolution,Service_Delay
CMP_01643,CUST_3105,Social Media,Digital Banking,2025-02-08T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_01644,CUST_5270,Chat,Cards,2025-07-24T00:00:00,Login issues despite correct credentials,Account_Access
CMP_01645,CUST_5164,Social Media,Digital Banking,2025-12-22T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_01646,CUST_2156,Social Media,Home Loans,2025-11-21T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_01647,CUST_9379,Social Media,Cards,2025-08-03T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_01648,CUST_8104,Chat,Retail Banking,2025-11-06T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_01649,CUST_5425,Email,Retail Banking,2025-12-17T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_01650,CUST_2080,Chat,Retail Banking,2025-07-05T00:00:00,2FA not working properly,Account_Access
CMP_01651,CUST_3397,Email,Home Loans,2025-01-06T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_01652,CUST_4640,Chat,Retail Banking,2025-03-05T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_01653,CUST_9021,Email,Home Loans,2025-12-25T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_01654,CUST_5440,Social Media,Retail Banking,2025-01-25T00:00:00,Login issues despite correct credentials,Account_Access
CMP_01655,CUST_7382,Email,Home Loans,2025-12-14T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_01656,CUST_8812,Social Media,Cards,2025-05-13T00:00:00,2FA not working properly,Account_Access
CMP_01657,CUST_3070,Email,Digital Banking,2025-10-18T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_01658,CUST_7064,Social Media,Cards,2025-12-14T00:00:00,Customer support took too long to respond,Service_Delay
CMP_01659,CUST_8500,Email,Digital Banking,2025-07-01T00:00:00,2FA not working properly,Account_Access
CMP_01660,CUST_5519,Chat,Cards,2025-06-06T00:00:00,App is very slow after latest update,Mobile_App
CMP_01661,CUST_7660,Chat,Retail Banking,2025-11-21T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_01662,CUST_4932,Email,Cards,2025-10-22T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_01663,CUST_5683,Social Media,Digital Banking,2025-01-06T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_01664,CUST_8858,Chat,Retail Banking,2025-07-27T00:00:00,Unable to login to banking app,Mobile_App
CMP_01665,CUST_1119,Social Media,Digital Banking,2025-12-26T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_01666,CUST_5001,Social Media,Retail Banking,2025-11-07T00:00:00,Login issues despite correct credentials,Account_Access
CMP_01667,CUST_9577,Email,Cards,2025-02-08T00:00:00,Unable to login to banking app,Mobile_App
CMP_01668,CUST_9416,Chat,Retail Banking,2025-08-05T00:00:00,Waiting days for a resolution,Service_Delay
CMP_01669,CUST_3793,Chat,Retail Banking,2025-06-23T00:00:00,Features missing in mobile app,Mobile_App
CMP_01670,CUST_5752,Chat,Digital Banking,2025-05-31T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_01671,CUST_1036,Social Media,Digital Banking,2025-04-22T00:00:00,Waiting days for a resolution,Service_Delay
CMP_01672,CUST_8586,Social Media,Digital Banking,2025-01-30T00:00:00,Customer support took too long to respond,Service_Delay
CMP_01673,CUST_8542,Chat,Home Loans,2025-07-01T00:00:00,Customer support took too long to respond,Service_Delay
CMP_01674,CUST_6729,Social Media,Cards,2025-07-25T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_01675,CUST_2660,Chat,Digital Banking,2025-04-12T00:00:00,Customer support took too long to respond,Service_Delay
CMP_01676,CUST_7729,Email,Digital Banking,2025-01-04T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_01677,CUST_4704,Chat,Digital Banking,2025-07-11T00:00:00,Duplicate transaction detected,Transaction_Issue
